,text,label
43,In rememberance of the great Indian Soul and the Father of the Indian Constitution Dr. B. R. Ambedkar.  We wish you a very happy Ambedkar Jayanti.  Shoopam.  #shoopamapp  #brambedkar #ambedkarjayanti #india #indianconstitution #government #jaihind #vandemataram #wishes  https://t.co/aEY8iFBo75,"['shoopamapp', 'brambedkar', 'ambedkarjayanti', 'india', 'indianconstitution', 'government', 'jaihind', 'vandemataram', 'wishes']"
44,Bangladesh-Poila Boishakh Bengali New Year Celebration in Bangladesh  #Government #Bangladesh #CelebratingPoilaBoishakh #festival #internationalupdate  https://t.co/kEmqWqP1S3,"['government', 'bangladesh', 'celebratingpoilaboishakh', 'festival', 'internationalupdate']"
45,#Letearthbreathe Professional NASA scientists got arrested for protesting about stopping fossil fuels because if we don't the Earth's temperature will continue to rise posing a threat to human lives. crdts #LETEARTHBREATHE #Stopfossilfuels #CLIMATECHANGE #Government #Help  https://t.co/DncYFWERJd,"['letearthbreathe', 'letearthbreathe', 'stopfossilfuels', 'climatechange', 'government', 'help']"
46,"Watch this #fascist #government at work!  White #refugees paid £350.00 to come Black sent 1000s of miles away!  #Ukraine  Asylum seekers to be sent 6,000 miles to Rwanda for processing under government plans to halt Channel crossings | UK News | Sky News  https://t.co/A8VbWn1u0S","['fascist', 'government', 'refugees', 'ukraine']"
47,Free Crypto Coins Tips : Telegram supports protests in Belarus with new opposition flag emoji  #freecryptocoinstips #politics #business #government #belarus #telegram  https://t.co/RHEeZE2tWA,"['freecryptocoinstips', 'politics', 'business', 'government', 'belarus', 'telegram']"
48,"Government asking people to use E-Vehicles more, and applying LOAD SHADING in Maharashtra. Hypocrisy🙂  #ElectricVehicles #electricity #loadshading #ecar #maharastra #government #technology #uddhavThackeray #MVA #india #Politics #aditya  @AUThackeray @OfficeofUT @CMOMaharashtra","['electricvehicles', 'electricity', 'loadshading', 'ecar', 'maharastra', 'government', 'technology', 'uddhavthackeray', 'mva', 'india', 'politics', 'aditya']"
51,It seems that after initial fear mongering in #media and so called #government here in #Finland many children adopted #masks. Now delightfully most #children seem to have abandoned them,"['media', 'government', 'finland', 'masks', 'children']"
52,"Greetings citizens of #SriLanka  #SriLankan corrupted #politicians living beyond their means. #Government Owned Assets worth #USD 11.55 Billion  Fraud per km is $ 41,100,000   #sriLankaeconomycrisis #corruption  We are #Anonymous #ExpectUs    https://t.co/KJt2hbWJyv","['srilanka', 'srilankan', 'politicians', 'government', 'usd', 'srilankaeconomycrisis', 'corruption', 'anonymous', 'expectus']"
54,In rememberance of the great Indian Soul and the Father of the Indian Constitution Dr. B. R. Ambedkar. We wish you a very happy Ambedkar Jayanti.  @ResculptF #resculptfitness #brambedkar #ambedkarjayanti #india #indianconstitution #government #jaihind #vandemataram #wishes  https://t.co/aj6e100xsw,"['resculptfitness', 'brambedkar', 'ambedkarjayanti', 'india', 'indianconstitution', 'government', 'jaihind', 'vandemataram', 'wishes']"
55,"The deal is expected to see the #Rwandan #government given an initial £120m as part of a trial, but opponents say the annual cost of the full scheme would be far higher.","['rwandan', 'government']"
57,"AND FUCK #GOVERNMENT FOR NOT LISTENING TO THEM. THEY ARE TRYING TO INFORM US, WHAT THE FUCK IS YOUR REASON TO ARREST THEM??? IF YOU WANT TO DIE, WE DON'T!   #EndFossilFuels","['government', 'endfossilfuels']"
58,Amid the ongoing unrest over incidents of communal polarization in the state the #BJP #government in #Karnataka permitted the continuation of an age-old ritual from the #Quran during a #historical #Hindu #religious fair despite objections from Hindu group   https://t.co/VrAftmAQYu,"['bjp', 'government', 'karnataka', 'quran', 'historical', 'hindu', 'religious']"
59,The #government is mulling to establish Eklavya Model Residential #schools (EMRS) a central government initiative to provide quality education to the Scheduled Tribes (STs) of #Jammu and #Kashmir. #Srinagar #JammuAndKashmir  https://t.co/8cwRyF32RQ,"['government', 'schools', 'jammu', 'kashmir', 'srinagar', 'jammuandkashmir']"
60,In rememberance of the great Indian Soul and the Father of the Indian Constitution Dr. B. R. Ambedkar.  We wish you a very happy Ambedkar Jayanti.  Dr.Aryavrat.  #Draryavrat  #brambedkar #ambedkarjayanti #india #indianconstitution #government #jaihind #vandemataram #wishes  https://t.co/HL9GU0dlWi,"['draryavrat', 'brambedkar', 'ambedkarjayanti', 'india', 'indianconstitution', 'government', 'jaihind', 'vandemataram', 'wishes']"
61,"Late payment fined because the #deptoftransport #website is so so cruddy it doesn’t work, so they fine you &amp; when asked for feedback they don’t believe you! #government 🤬  https://t.co/dzxU9Hrt5u","['deptoftransport', 'website', 'government']"
62,"This is routine in the Democratic (Hypocritical) #USA @POTUS and they import such things across the globe e.g. Newly imported #government in #Pakistan @PMO_PK party is aggressive, terrorist and violent group.  #امپورٹڈ_حکومت_نامنظور","['usa', 'government', 'pakistan', 'امپورٹڈ_حکومت_نامنظور']"
63,"Our rapidly growing team of 300 people solve complex client challenges in #aerospace, #defence, #security, #government and critical national #infrastructure.  Find out more ➡️...  https://t.co/cCFW87WM7a  https://t.co/oj6dJ6lQ5M","['aerospace', 'defence', 'security', 'government', 'infrastructure']"
64,"Several lapses in the investigation &amp; inconsistencies in the statements of witnesses, including #Police &amp; #government officials, proved fatal, leading to the acquittal of #AkbaruddinOwaisi #HateSpeech @TelanganaCOPs  https://t.co/LZ4ODmfLFV @XpressHyderabad @NewIndianXpress","['police', 'government', 'akbaruddinowaisi', 'hatespeech']"
65,Doesn’t the #vape industry deserve a sitdown with @FDATobacco and a #government #TaskForce ? Let’s all put our cards on the table. And work on keeping our #harmreduction that is working for millions worldwide. #VaporsAreNotCriminals #IDeserveToBeTobaccoFree,"['vape', 'government', 'taskforce', 'harmreduction', 'vaporsarenotcriminals', 'ideservetobetobaccofree']"
66,"Well Damn: Member Of Parliament Threatened To Give Government Minister A ""Chris Rock Special""    A member of Parliament i... https://t.co/XwEVqRJhJr #chris #damn #entertainment #give #government #member #minister #parliament #...  https://t.co/XwEVqRJhJr","['chris', 'damn', 'entertainment', 'give', 'government', 'member', 'minister', 'parliament']"
67,"Well Damn: Member Of Parliament Threatened To Give Government Minister A ""Chris Rock Special""    A member of Parliament i... https://t.co/fZkEQFVkK0 #chris #damn #entertainment #give #government #member #minister #parliament #...  https://t.co/fZkEQFVkK0","['chris', 'damn', 'entertainment', 'give', 'government', 'member', 'minister', 'parliament']"
68,"The world knows what is going on, they know @POTUS and his klan of #Democrats @SpeakerPelosi has made a mockery of this country, she needs to be brought up on charges in #defrauding the #government it’s time! #tyranny  https://t.co/rI1tM8gEDk","['democrats', 'defrauding', 'government', 'tyranny']"
70,People on the left: Government Bribe (Lobbying) is bad.  Same people: #Disney bribing the #government to manipulate #Florida law is good. (Disney can mistreat employees and protect molesters no problem)  #news,"['disney', 'government', 'florida', 'news']"
71,"🇺🇸🇺🇦 On Wednesday, the #US #government approved another $800 million #military assistance package to #Ukraine, which includes a wide range of #weapons and #military equipment, including 11 Mi-17 multipurpose helicopters previously intended for the #Afghan armed forces. ... 👇","['us', 'government', 'military', 'ukraine', 'weapons', 'military', 'afghan']"
72,Those injured in the blast in a chemical factory in #Eluru district of #AndhraPradesh are undergoing treatment at #Government General #hospital in #Vijayawada. Four of the 13 injured are said to be in a critical condition   https://t.co/Fb5gJara2Y,"['eluru', 'andhrapradesh', 'government', 'hospital', 'vijayawada']"
73,"Just a reminder that YOU NEED TO #VOTE.  It's primary season &amp; you know who IS GOING TO VOTE? People who know very little about economics,  very little about how the #government works but listen to OPINION stations as their only #news source.   Do your part. VOTE every election.  https://t.co/bLOY2uKLDp","['vote', 'government', 'news']"
74,Injured of #Blast in #chemical #factory in #Eluru district of #AndhraPradesh undergoing treatment at #Government General #hospital in #Vijayawada 📸: @Ravindra_TNIE @NewIndianXpress  https://t.co/v07bmcxX6z,"['blast', 'chemical', 'factory', 'eluru', 'andhrapradesh', 'government', 'hospital', 'vijayawada']"
75,The Nazi USA gov/s KGB (FBI) sent a letter to Rev. Martin Luther King Jr. giving him 34 days to suicide. #expose #government #usa #corruption #mlk #BlackLivesMatter   https://t.co/T0yCMHrFYx,"['expose', 'government', 'usa', 'corruption', 'mlk', 'blacklivesmatter']"
76,The political order should function with our higher purpose in mind - Where #Integralism Goes Wrong @realKingpilled #USA #politics #government  #libertarianism #culture #CatholicTwitter  https://t.co/yCpMgJ0UEv,"['integralism', 'usa', 'politics', 'government', 'libertarianism', 'culture', 'catholictwitter']"
77,"@RedWingGrips So the #fbi can get a hard on watching Trump...an help set up a kidnapping/murder of a Governor. Help overthrow a Government, assist in assassinations &amp; help Hunter. #fbifailed #BrooklynSubwayAttack #Watchlistwatch #Government #snowdenwasright #JulianAssangewasright","['fbi', 'fbifailed', 'brooklynsubwayattack', 'watchlistwatch', 'government', 'snowdenwasright', 'julianassangewasright']"
78,You can see what attracted #БOЯISconi &amp; #FurherPriti to Rwanda...👇  #Government:  https://t.co/XkLgVzC1h4,"['бoяisconi', 'furherpriti', 'government']"
79,"This is the situation of the country,the #government,friendly #industrialists and #Godimedia, taking turns to save one, all fell in the eyes of the country's knower.  #GodiMedia #ModiHaiTohMumkinHai #UPElections2022  https://t.co/4u6MHztea8","['government', 'industrialists', 'godimedia', 'godimedia', 'modihaitohmumkinhai', 'upelections2022']"
80,A portion of Washington's Farewell Address To The People Of The United States  #GeorgeWashington #UnitedStates #Nonpartisan #Government #SelfGovernance  https://t.co/GPGyGlEo9N,"['georgewashington', 'unitedstates', 'nonpartisan', 'government', 'selfgovernance']"
81,"Sadly this once privately funded project is 6 years pass date &amp; only 50% complete , Completely under the control of #Trudeau / #NDP #Minority #Government set maybe to be commissioned 3 years from now after the next election at 3 times the cost!","['trudeau', 'ndp', 'minority', 'government']"
82,Boris Johnson fined over secret COVID-19 parties #41222 #borisjohnson #fines #government #lockdown #unitedkingdom  https://t.co/C9J3jbBhXV,"['borisjohnson', 'fines', 'government', 'lockdown', 'unitedkingdom']"
83,Bankrupt Sri Lanka asks citizens abroad to send home cash  Ironical !!!! ⁦@OpinionExpress⁩ ⁦@uthfortruth⁩ #failed #government   https://t.co/m3TiCGnOkf,"['failed', 'government']"
84,"Ukraine says it hit Russian warship with Neptune missiles, Russia claims it was ammunition explosion  #embarrassed #russia #government   https://t.co/ngaMo0ZZD9  https://t.co/58hPpoxEBh","['embarrassed', 'russia', 'government']"
85,#TrudeauMustGo And our #Ignorant #Liberal #Government  Let's A #Pedofile Run #Canada How #Fucking #Discusting,"['trudeaumustgo', 'ignorant', 'liberal', 'government', 'pedofile', 'canada', 'fucking', 'discusting']"
86,most engaging tweet from @FinMinIndia for the week (3167 retweets and likes)  #government #finance #dont_miss_the_tweet #tweetalerts  https://t.co/ocoDfwP4pz,"['government', 'finance', 'dont_miss_the_tweet', 'tweetalerts']"
87,Some Housing Associations are worse than some bad private landlords. Aren't Housing Associations handed grants by  the Government?  They need to do MUCH BETTER!!! #housingassociations #Government,"['housingassociations', 'government']"
89,Register Today! The Cyber-Security for Government Summit offers an in-depth look at how national and international organisations are building their cyber-defences... Find more:  https://t.co/AAbQuavOQ8  @AkoladeAust #Event #Cyberdefences #cyberthreats #Cybersecurity #Government  https://t.co/EaaGzroYvc,"['event', 'cyberdefences', 'cyberthreats', 'cybersecurity', 'government']"
91,Think it is time we ran a campaign about #government #policy to support for a green EV #charging infrastructure. Time to STOP the choice of propping up the #FossilFuels industry with $billions of #public funds. #auspol,"['government', 'policy', 'charging', 'fossilfuels', 'public', 'auspol']"
92,"It is ridiculous, negligent, and #fiscally bad choice for #government spending. Meanwhile in Tasmania one firm has 30 vehicles in order and a Melbourne #business converting #cars has an order list of 1000. #auspol","['fiscally', 'government', 'business', 'cars', 'auspol']"
